Transaction_ID,Date,Store_ID,Product_ID,Category_ID,Quantity_Sold,Sale_Price_Per_Unit,Total_Sale_Amount,Discount_Amount,Net_Sale_Amount,Payment_Method,Customer_ID,Salesperson_ID
67378,12/12/2020 19:52,187,561,101,5,56.3,281.5,5.95,275.55,Credit Card,1703,516
13079,6/8/2021 6:53,152,563,104,4,63.32,253.28,18.1,235.18,Credit Card,1139,568
47948,12/4/2020 23:55,142,563,104,1,166.22,166.22,10.43,155.79,Credit Card,1695,573
59564,1/5/2021 2:15,121,550,107,1,53.86,53.86,8.87,44.99,Mobile Payment,1345,524
64078,3/30/2021 17:16,167,538,105,5,17.79,88.95,9.89,79.06,Mobile Payment,1483,505
74100,9/21/2021 17:01,193,576,103,5,34.72,173.6,2.82,170.78,Cash,1152,599
72651,10/15/2021 21:12,181,540,106,5,144.93,724.65,2.97,721.68,Debit Card,1503,536
11307,1/1/2021 20:46,148,552,101,1,178.42,178.42,16.56,161.86,Credit Card,1006,543
32199,11/30/2020 5:29,139,508,105,4,73.43,293.72,20.77,272.95,Debit Card,1005,518
56147,5/7/2021 11:23,101,527,107,2,133.5,267,26.62,240.38,Mobile Payment,1594,569
49664,4/22/2021 6:28,122,520,101,2,182.53,365.06,15.42,349.64,Credit Card,1992,511
50170,3/21/2021 3:58,134,582,104,4,166.99,667.96,1.03,666.93,Credit Card,1290,593
40355,7/14/2021 13:03,150,552,101,3,54.18,162.54,3.01,159.53,Cash,1483,529
74899,3/16/2021 10:46,132,573,103,4,62.07,248.28,24.29,223.99,Cash,1252,561
43754,4/11/2021 5:07,110,569,106,5,156.31,781.55,3.82,777.73,Cash,1347,515
57714,6/21/2021 2:09,126,529,104,3,169.88,509.64,10.83,498.81,Cash,1793,522
22426,6/20/2021 7:16,164,504,103,2,119.1,238.2,11.73,226.47,Debit Card,1758,556
22830,5/23/2021 3:00,139,547,103,5,99.87,499.35,29.23,470.12,Credit Card,1736,596
31876,5/6/2021 13:16,142,501,104,5,103.1,515.5,21.17,494.33,Cash,1978,502
59365,1/31/2021 3:16,145,529,104,3,74.84,224.52,5.32,219.2,Credit Card,1732,588
22574,12/22/2020 1:35,198,568,107,1,52.18,52.18,28.61,23.57,Credit Card,1136,549
42776,2/21/2021 20:13,130,536,103,2,98.47,196.94,16.78,180.16,Mobile Payment,1732,504
19399,6/12/2021 1:19,167,588,103,2,47.3,94.6,19.19,75.41,Cash,1885,548
71944,5/27/2021 12:49,104,558,105,3,36.54,109.62,1.57,108.05,Cash,1013,587
37633,10/29/2021 20:29,159,577,102,3,189.48,568.44,6.27,562.17,Credit Card,1282,513
41573,7/9/2021 7:32,149,521,101,1,14.62,14.62,26.35,-11.73,Mobile Payment,1661,520
89880,10/22/2021 11:15,124,566,105,2,102.94,205.88,20.79,185.09,Mobile Payment,1571,562
14940,5/17/2021 9:55,172,500,104,5,30.19,150.95,18.02,132.93,Mobile Payment,1746,597
42760,8/16/2021 0:46,111,532,102,1,178.21,178.21,13.03,165.18,Credit Card,1854,570
77766,7/20/2021 8:43,127,522,102,4,172.34,689.36,5.03,684.33,Credit Card,1723,577
22228,6/21/2021 19:22,114,556,104,2,45.64,91.28,1.01,90.27,Credit Card,1413,597
83691,11/20/2020 10:34,108,575,107,2,102.92,205.84,16.66,189.18,Credit Card,1686,578
70563,12/12/2020 0:08,102,582,104,5,93.32,466.6,0.45,466.15,Cash,1497,569
94508,6/17/2021 2:08,188,549,101,3,171.36,514.08,1.32,512.76,Mobile Payment,1968,504
81376,6/29/2021 15:04,119,578,105,1,40.16,40.16,3.67,36.49,Mobile Payment,1089,598
79159,4/23/2021 23:53,193,565,101,4,161.6,646.4,6.15,640.25,Debit Card,1802,544
66056,11/2/2021 17:58,187,568,107,5,51.77,258.85,28.28,230.57,Mobile Payment,1787,593
53526,7/24/2021 7:47,193,585,107,3,139.15,417.45,23.3,394.15,Cash,1882,527
55332,1/15/2021 19:03,181,600,103,2,10.28,20.56,8.69,11.87,Cash,1184,584
90760,4/28/2021 16:34,149,593,102,5,101.21,506.05,10.67,495.38,Credit Card,1392,579
44375,2/6/2021 1:57,102,504,103,4,11.5,46,16.89,29.11,Debit Card,1444,568
41902,7/25/2021 17:27,199,590,105,2,119.93,239.86,23.51,216.35,Cash,1487,529
28127,7/10/2021 10:11,183,561,101,5,158.68,793.4,6.14,787.26,Debit Card,1540,505
30389,8/21/2021 17:39,123,558,105,5,30.57,152.85,3.16,149.69,Debit Card,1687,506
95253,11/15/2020 1:14,119,569,106,3,11.51,34.53,13.06,21.47,Debit Card,1641,567
63494,8/3/2021 20:21,112,562,104,4,134.65,538.6,8.37,530.23,Debit Card,1639,554
42431,5/1/2021 2:09,109,556,104,5,185.37,926.85,4.91,921.94,Mobile Payment,1957,540
53780,3/9/2021 12:35,170,581,102,5,39.92,199.6,21.84,177.76,Mobile Payment,1906,578
78077,10/19/2021 6:17,106,556,104,2,198.23,396.46,6.78,389.68,Credit Card,1190,511
28343,7/9/2021 11:33,200,562,104,2,152.56,305.12,6.19,298.93,Credit Card,1731,594
76665,10/18/2021 14:02,112,557,103,1,15.86,15.86,5.73,10.13,Cash,1192,567
51197,6/21/2021 14:36,161,542,107,3,186.31,558.93,8.81,550.12,Cash,1524,558
38933,11/15/2020 18:18,151,538,105,3,150.67,452.01,17.51,434.5,Debit Card,1236,600
69509,8/13/2021 13:34,143,553,104,1,51.87,51.87,9.74,42.13,Debit Card,1803,513
81349,3/14/2021 11:36,133,554,102,3,83.02,249.06,28.52,220.54,Mobile Payment,1549,582
96265,4/25/2021 23:26,148,504,103,3,96.52,289.56,5.47,284.09,Mobile Payment,1466,548
53624,11/8/2021 5:23,103,518,105,4,103.33,413.32,20.61,392.71,Cash,1669,600
60988,6/6/2021 22:07,139,513,106,1,167.02,167.02,4.52,162.5,Debit Card,1549,566
30420,4/3/2021 20:51,140,588,103,5,49.86,249.3,26.01,223.29,Mobile Payment,1270,540
28313,8/12/2021 15:02,198,518,105,4,36.14,144.56,21.38,123.18,Debit Card,1126,517
61875,11/21/2020 4:15,133,519,103,2,98.46,196.92,17.49,179.43,Credit Card,1873,571
16419,12/2/2020 0:45,196,524,106,3,115.4,346.2,25.78,320.42,Debit Card,1086,593
74843,11/19/2020 21:53,184,568,107,4,146.9,587.6,25.88,561.72,Debit Card,1669,543
62749,4/24/2021 1:44,105,528,107,3,83.68,251.04,16.6,234.44,Credit Card,1427,568
65107,3/10/2021 5:50,187,532,102,2,94.14,188.28,27.63,160.65,Mobile Payment,1273,597
86916,6/2/2021 18:59,144,550,107,4,198.96,795.84,24.88,770.96,Debit Card,1639,514
62900,10/30/2021 8:35,194,561,101,3,87.71,263.13,19.85,243.28,Credit Card,1893,570
85204,3/25/2021 17:05,175,525,101,1,104.9,104.9,1.92,102.98,Debit Card,1083,572
32461,5/27/2021 18:43,198,522,102,3,83.21,249.63,11.71,237.92,Mobile Payment,1806,554
45989,6/10/2021 11:06,112,509,106,4,159.79,639.16,25.33,613.83,Cash,1004,506
11246,2/27/2021 22:36,120,569,106,3,46.94,140.82,6.55,134.27,Debit Card,1576,584
64650,1/30/2021 15:24,129,527,107,1,139.01,139.01,13.86,125.15,Mobile Payment,1342,503
54871,6/29/2021 5:19,168,510,103,4,84.45,337.8,28.41,309.39,Mobile Payment,1726,554
86643,3/31/2021 17:55,139,527,107,4,109.28,437.12,25.8,411.32,Cash,1134,503
49681,10/12/2021 20:51,115,557,103,2,92.86,185.72,20.32,165.4,Cash,1643,584
13760,12/12/2020 0:52,166,503,102,4,83.97,335.88,8.14,327.74,Credit Card,1992,522
13251,9/20/2021 9:47,109,536,103,4,55.9,223.6,26.25,197.35,Mobile Payment,1500,567
39873,4/13/2021 9:35,111,554,102,2,94.81,189.62,21.85,167.77,Cash,1920,532
55166,9/8/2021 13:07,182,503,102,5,179.92,899.6,8.45,891.15,Debit Card,1647,502
43537,12/22/2020 16:15,136,571,102,4,179.92,719.68,8.11,711.57,Cash,1730,544
85044,6/13/2021 22:24,197,556,104,2,165.26,330.52,8.01,322.51,Cash,1869,588
32680,10/8/2021 4:40,136,599,104,2,33.82,67.64,19.13,48.51,Debit Card,1365,520
30014,1/10/2021 19:53,149,510,103,5,148.47,742.35,16.31,726.04,Debit Card,1718,550
59203,11/17/2020 8:32,158,579,101,3,73.56,220.68,13.96,206.72,Cash,1494,508
78393,3/12/2021 1:23,170,536,103,2,132.39,264.78,6.31,258.47,Credit Card,1214,526
36715,9/3/2021 18:46,106,581,102,1,121.57,121.57,5.71,115.86,Credit Card,1805,518
14988,1/15/2021 10:13,138,529,104,3,19.89,59.67,26.51,33.16,Debit Card,1903,576
94077,4/20/2021 2:22,157,529,104,5,175.35,876.75,9.45,867.3,Cash,1682,583
97446,12/21/2020 22:18,113,567,107,4,118.77,475.08,7.62,467.46,Cash,1344,526
47844,8/14/2021 8:41,161,524,106,2,98.48,196.96,21.61,175.35,Cash,1098,536
33834,1/10/2021 14:05,140,548,102,3,39.25,117.75,22.33,95.42,Cash,1294,511
68305,6/24/2021 4:18,126,585,107,3,116.41,349.23,8.66,340.57,Cash,1417,595
28948,5/31/2021 0:58,111,517,104,1,40.25,40.25,3.39,36.86,Cash,1806,578
55634,7/5/2021 4:19,173,529,104,4,147.9,591.6,6.01,585.59,Cash,1845,567
76182,9/27/2021 4:21,165,596,102,5,111.62,558.1,23.62,534.48,Mobile Payment,1312,543
31909,7/22/2021 18:41,199,537,107,2,53.5,107,9.03,97.97,Mobile Payment,1480,541
32140,6/7/2021 23:53,123,520,101,4,46.04,184.16,10.98,173.18,Cash,1894,528
14066,11/30/2020 21:12,182,543,107,4,42.93,171.72,11.73,159.99,Credit Card,1137,594
56848,12/19/2020 9:13,106,571,102,1,46.62,46.62,8.07,38.55,Mobile Payment,1163,504
43061,8/18/2021 17:01,200,576,103,4,39.12,156.48,15.39,141.09,Cash,1992,547
73228,6/30/2021 14:15,145,522,102,2,128.22,256.44,21.62,234.82,Credit Card,1955,517
34667,8/5/2021 9:11,129,560,107,3,103.23,309.69,7.16,302.53,Debit Card,1113,523
25776,8/21/2021 13:28,179,582,104,4,155.38,621.52,25.19,596.33,Cash,1060,588
11786,5/21/2021 14:40,174,580,105,5,190.38,951.9,12.78,939.12,Mobile Payment,1947,569
80819,7/13/2021 17:24,138,553,104,3,139.31,417.93,7.09,410.84,Cash,1405,548
86283,12/29/2020 9:52,171,574,102,4,55.46,221.84,29.32,192.52,Debit Card,1969,512
42749,6/11/2021 11:00,187,503,102,4,27.62,110.48,5.52,104.96,Mobile Payment,1324,542
40692,2/19/2021 4:15,198,557,103,3,134.68,404.04,16.28,387.76,Credit Card,1703,593
44922,11/13/2020 7:16,151,536,103,2,32.68,65.36,8.66,56.7,Mobile Payment,1272,579
26845,10/7/2021 7:44,126,598,105,3,89.64,268.92,13.47,255.45,Cash,1658,595
51477,6/13/2021 8:32,176,563,104,3,115.51,346.53,10.74,335.79,Mobile Payment,1367,519
14839,4/5/2021 23:26,153,590,105,1,53.15,53.15,2.96,50.19,Mobile Payment,1847,561
18636,11/21/2020 7:59,171,569,106,1,17.19,17.19,10.63,6.56,Cash,1552,578
47235,5/30/2021 1:37,147,600,103,4,193.12,772.48,23.34,749.14,Cash,1974,538
92719,3/14/2021 7:04,147,573,103,5,187.96,939.8,9.18,930.62,Cash,1309,513
64584,5/10/2021 22:48,193,513,106,2,47.42,94.84,1.93,92.91,Debit Card,1294,580
79320,5/18/2021 3:28,176,525,101,2,103.03,206.06,4.01,202.05,Mobile Payment,1507,593
83973,2/15/2021 1:26,153,501,104,3,83.9,251.7,24.05,227.65,Mobile Payment,1614,508
89752,4/10/2021 15:23,134,590,105,1,35.48,35.48,8.85,26.63,Debit Card,1216,522
22975,11/8/2021 15:53,115,563,104,3,74.12,222.36,28.67,193.69,Debit Card,1113,543
11400,8/24/2021 19:24,141,520,101,1,23.19,23.19,0.16,23.03,Cash,1748,583
74905,7/26/2021 5:12,170,580,105,3,70.33,210.99,26.62,184.37,Cash,1346,538
80034,8/4/2021 20:33,166,557,103,3,180.04,540.12,17.54,522.58,Mobile Payment,1480,531
53752,5/24/2021 23:21,179,580,105,4,63.15,252.6,3.3,249.3,Mobile Payment,1662,599
91410,5/13/2021 2:29,102,508,105,4,71.68,286.72,14.15,272.57,Credit Card,1614,512
87522,12/27/2020 3:09,141,519,103,4,31.62,126.48,10.99,115.49,Cash,1102,581
58842,7/12/2021 17:17,114,566,105,1,50.68,50.68,7.55,43.13,Credit Card,1684,572
17066,11/5/2021 21:10,178,587,101,3,146.25,438.75,7.56,431.19,Cash,1408,551
62996,4/11/2021 17:49,126,544,102,3,76.49,229.47,26.21,203.26,Credit Card,1745,593
36117,6/6/2021 19:26,132,530,102,4,58.64,234.56,17.76,216.8,Mobile Payment,1314,538
46484,8/11/2021 0:31,156,536,103,1,56.22,56.22,0.16,56.06,Mobile Payment,1519,512
81667,5/5/2021 7:19,151,599,104,4,87.8,351.2,2.25,348.95,Cash,1922,584
57796,1/27/2021 9:40,174,527,107,1,178.38,178.38,4.41,173.97,Credit Card,1178,595
49500,9/24/2021 5:42,160,526,102,5,110.4,552,18.19,533.81,Cash,1461,505
51920,8/14/2021 6:19,115,598,105,3,72.95,218.85,20.44,198.41,Credit Card,1008,599
44178,11/28/2020 18:49,119,541,104,4,51.62,206.48,26.34,180.14,Credit Card,1480,590
79028,6/5/2021 12:07,100,550,107,2,178.98,357.96,18.71,339.25,Debit Card,1395,530
67416,12/27/2020 14:20,147,589,102,1,147.45,147.45,3.12,144.33,Mobile Payment,1430,532
19178,4/15/2021 7:33,173,541,104,3,30.27,90.81,11.53,79.28,Credit Card,1124,527
27347,7/1/2021 9:50,155,552,101,4,16.3,65.2,13.67,51.53,Cash,1577,571
72010,7/5/2021 8:26,157,509,106,3,117.99,353.97,21.65,332.32,Cash,1366,584
32928,9/1/2021 8:03,179,547,103,2,141.79,283.58,26.3,257.28,Credit Card,1152,588
46399,3/9/2021 1:06,152,539,105,2,22.57,45.14,1.66,43.48,Debit Card,1097,535
81517,3/18/2021 20:24,196,589,102,1,124.43,124.43,13.77,110.66,Credit Card,1861,520
89312,11/21/2020 13:39,199,528,107,4,178.92,715.68,11.11,704.57,Cash,1122,590
74355,9/15/2021 17:49,181,518,105,5,17.29,86.45,14.22,72.23,Credit Card,1876,590
83854,1/9/2021 23:22,104,540,106,3,195.52,586.56,13.6,572.96,Mobile Payment,1788,515
41691,10/10/2021 7:30,157,587,101,2,36.61,73.22,28.12,45.1,Cash,1208,578
26333,11/8/2021 6:19,122,535,102,4,166.08,664.32,17.18,647.14,Mobile Payment,1863,516
88538,1/2/2021 17:02,114,533,104,4,48.8,195.2,8.66,186.54,Debit Card,1645,531
98349,3/17/2021 10:02,189,515,106,2,109.32,218.64,29,189.64,Credit Card,1071,531
30536,11/21/2020 21:57,175,560,107,2,14.58,29.16,17.27,11.89,Cash,1243,501
20445,3/29/2021 0:17,137,575,107,5,131.96,659.8,25.17,634.63,Credit Card,1050,512
99704,4/26/2021 22:51,157,544,102,5,197.34,986.7,25.09,961.61,Debit Card,1091,598
76664,3/31/2021 2:14,171,550,107,5,189.63,948.15,20.98,927.17,Credit Card,1454,579
61325,4/22/2021 5:35,200,516,106,5,135.29,676.45,23.1,653.35,Cash,1302,522
95972,10/14/2021 8:34,113,546,103,3,131.34,394.02,4.97,389.05,Credit Card,1400,563
85373,9/10/2021 6:47,200,511,103,4,111.57,446.28,26.75,419.53,Cash,1445,550
46758,6/13/2021 19:46,111,567,107,1,105.96,105.96,9.88,96.08,Mobile Payment,1257,594
79497,9/2/2021 5:48,166,547,103,3,77.5,232.5,27.32,205.18,Debit Card,1108,513
87835,10/18/2021 4:03,145,545,101,3,169.8,509.4,13.62,495.78,Cash,1950,557
97144,10/28/2021 12:11,119,513,106,4,121.53,486.12,9.23,476.89,Cash,1023,571
57531,6/22/2021 3:18,133,589,102,5,19.75,98.75,7.55,91.2,Mobile Payment,1674,588
16171,8/2/2021 6:40,138,511,103,4,199.77,799.08,18.19,780.89,Cash,1900,589
27956,11/3/2021 12:32,196,542,107,4,127.19,508.76,25.5,483.26,Mobile Payment,1240,586
28645,10/12/2021 12:34,105,535,102,2,54.34,108.68,4.43,104.25,Mobile Payment,1049,589
37208,11/26/2020 15:46,186,578,105,2,173.41,346.82,9.58,337.24,Cash,1804,511
80075,5/25/2021 19:30,123,532,102,1,37,37,21.52,15.48,Mobile Payment,1114,500
92545,8/13/2021 12:52,147,559,107,5,103.93,519.65,14.43,505.22,Mobile Payment,1187,510
63141,3/11/2021 21:53,178,560,107,4,168.6,674.4,5.73,668.67,Credit Card,1924,558
96664,5/5/2021 16:08,138,596,102,1,83,83,11.51,71.49,Debit Card,1829,541
58650,4/25/2021 7:13,141,529,104,1,132.08,132.08,7.42,124.66,Debit Card,1290,510
31510,4/12/2021 1:56,183,576,103,1,68.6,68.6,10.59,58.01,Debit Card,1525,540
35523,12/29/2020 21:18,123,593,102,2,152.36,304.72,16.48,288.24,Credit Card,1920,552
65498,1/16/2021 23:08,123,546,103,3,99.24,297.72,3.55,294.17,Mobile Payment,1684,516
52263,5/11/2021 5:09,143,584,107,1,123.18,123.18,15.35,107.83,Mobile Payment,1498,562
94052,10/28/2021 0:24,139,576,103,4,46.3,185.2,23.46,161.74,Debit Card,1316,543
90845,8/5/2021 7:42,198,524,106,5,45.82,229.1,17.14,211.96,Debit Card,1904,599
11660,10/21/2021 16:36,103,541,104,3,180.81,542.43,21.2,521.23,Debit Card,1905,588
94089,7/4/2021 21:15,198,562,104,3,109.02,327.06,13.66,313.4,Debit Card,1556,571
94470,10/22/2021 17:47,199,522,102,3,102.08,306.24,23.8,282.44,Debit Card,1210,547
36439,2/15/2021 10:10,189,555,106,2,21.84,43.68,17.15,26.53,Debit Card,1360,540
36325,3/21/2021 15:11,141,578,105,3,13.54,40.62,11.93,28.69,Credit Card,1309,561
73631,2/2/2021 18:33,179,537,107,1,76.89,76.89,12.51,64.38,Mobile Payment,1768,556
78201,6/2/2021 23:37,138,587,101,1,81.33,81.33,18.2,63.13,Cash,1353,513
41071,11/14/2020 7:10,175,505,103,1,112.58,112.58,28.72,83.86,Cash,1692,555
28612,7/13/2021 5:10,131,566,105,4,106.14,424.56,2.44,422.12,Mobile Payment,1484,594
94126,5/13/2021 12:21,124,502,102,3,65.59,196.77,9.93,186.84,Cash,1663,518
80779,11/21/2020 9:56,191,519,103,2,133.74,267.48,15.27,252.21,Cash,1430,591
46572,3/3/2021 15:52,188,507,103,2,116.87,233.74,1.97,231.77,Mobile Payment,1824,557
36993,12/11/2020 18:24,139,579,101,5,138.44,692.2,2.47,689.73,Credit Card,1289,537
91286,10/18/2021 8:33,106,503,102,2,125.58,251.16,29.28,221.88,Cash,1963,567
31692,8/11/2021 10:00,161,578,105,5,137.06,685.3,19.36,665.94,Mobile Payment,1464,509
12511,5/3/2021 5:27,200,593,102,2,77.4,154.8,29.62,125.18,Debit Card,1048,522
19112,3/19/2021 1:17,199,530,102,2,86.66,173.32,22.18,151.14,Debit Card,1710,597
52380,4/23/2021 5:24,117,600,103,2,89.14,178.28,9.29,168.99,Debit Card,1210,574
96567,6/18/2021 8:43,127,526,102,2,141.44,282.88,23.49,259.39,Cash,1308,569
77868,5/10/2021 3:18,148,511,103,4,50.59,202.36,26.42,175.94,Credit Card,1614,540
54051,2/28/2021 0:15,100,553,104,5,134.61,673.05,13.76,659.29,Mobile Payment,1521,534
27758,12/14/2020 10:34,186,506,107,5,166.79,833.95,4.72,829.23,Debit Card,1068,598
38234,8/23/2021 20:34,135,537,107,1,28.59,28.59,3.2,25.39,Mobile Payment,1329,590
72806,5/28/2021 7:27,145,559,107,2,33.57,67.14,5.23,61.91,Cash,1272,524
87246,2/8/2021 9:48,178,592,103,3,197.58,592.74,15.04,577.7,Mobile Payment,1104,539
70921,2/21/2021 22:02,195,511,103,5,186.64,933.2,14.9,918.3,Debit Card,1233,555
21773,4/25/2021 2:55,185,506,107,1,195.76,195.76,5.51,190.25,Debit Card,1233,582
13698,9/15/2021 15:47,130,513,106,1,57.77,57.77,29.08,28.69,Debit Card,1385,538
74599,2/28/2021 10:39,154,531,103,4,80.04,320.16,14.47,305.69,Credit Card,1546,573
43394,3/17/2021 5:59,183,509,106,5,58.55,292.75,1.38,291.37,Credit Card,1136,514
44294,12/7/2020 6:07,154,514,101,3,107.03,321.09,8.79,312.3,Debit Card,1843,564
51631,3/5/2021 22:39,124,595,104,3,44.56,133.68,29.02,104.66,Mobile Payment,1741,502
49137,7/4/2021 2:58,189,528,107,3,96.7,290.1,10.58,279.52,Mobile Payment,1433,559
64480,11/24/2020 15:20,193,532,102,2,119.54,239.08,4.04,235.04,Debit Card,1138,587
63342,7/8/2021 22:59,124,555,106,3,129.27,387.81,6,381.81,Debit Card,1927,501
37793,2/2/2021 15:54,159,547,103,1,50.15,50.15,12.79,37.36,Mobile Payment,1426,553
93703,3/21/2021 13:48,161,521,101,2,188.43,376.86,16.82,360.04,Credit Card,1332,537
43515,9/28/2021 20:47,113,526,102,4,116.23,464.92,8.09,456.83,Debit Card,1659,576
37624,3/2/2021 12:58,153,560,107,2,146.88,293.76,14.33,279.43,Credit Card,1914,533
65694,5/14/2021 7:54,110,550,107,3,49.1,147.3,16.41,130.89,Debit Card,1010,567
88375,12/16/2020 17:28,170,572,104,3,110.71,332.13,7.95,324.18,Credit Card,1482,506
31033,7/27/2021 12:30,200,600,103,2,75.8,151.6,21.08,130.52,Debit Card,1180,526
26415,9/22/2021 17:02,199,580,105,5,25.13,125.65,18.52,107.13,Debit Card,1041,577
31931,10/25/2021 7:42,126,553,104,4,97.79,391.16,19.09,372.07,Cash,1211,542
79618,4/5/2021 16:29,173,542,107,2,152.32,304.64,1.43,303.21,Credit Card,1773,583
77107,9/24/2021 5:36,194,564,106,1,19.84,19.84,29.99,-10.15,Cash,1203,580
15409,12/18/2020 19:56,119,568,107,4,37.85,151.4,0.83,150.57,Cash,1164,505
21567,1/1/2021 23:44,142,599,104,1,195.89,195.89,29.47,166.42,Cash,1571,574
96990,1/7/2021 8:40,198,553,104,4,86.38,345.52,29.63,315.89,Debit Card,1904,548
10539,2/27/2021 12:02,191,566,105,1,93.11,93.11,0.64,92.47,Debit Card,1185,570
15777,5/3/2021 2:25,108,582,104,1,14.63,14.63,27.62,-12.99,Credit Card,1800,564
61242,6/8/2021 16:20,159,508,105,2,110.04,220.08,15.07,205.01,Debit Card,1484,548
54513,5/10/2021 23:22,137,525,101,2,67.36,134.72,9.59,125.13,Cash,1834,535
78222,3/23/2021 8:56,138,515,106,2,46.08,92.16,26.32,65.84,Cash,1551,583
58899,4/27/2021 15:52,171,515,106,1,112.19,112.19,9.79,102.4,Credit Card,1195,508
84256,3/17/2021 4:13,180,585,107,4,36.56,146.24,9.01,137.23,Mobile Payment,1530,535
25865,5/3/2021 11:48,102,504,103,2,90.72,181.44,7.73,173.71,Debit Card,1525,592
13219,6/14/2021 19:32,135,535,102,1,46.87,46.87,10.62,36.25,Debit Card,1967,522
92908,3/24/2021 3:38,104,547,103,3,151.54,454.62,5.44,449.18,Cash,1868,532
90010,4/15/2021 15:26,108,536,103,4,69.32,277.28,7.57,269.71,Debit Card,1006,503
43027,9/25/2021 10:41,121,554,102,2,54.5,109,9.22,99.78,Debit Card,1667,569
33680,8/11/2021 20:07,117,566,105,4,124.98,499.92,24.31,475.61,Cash,1755,565
72965,5/8/2021 9:02,159,514,101,4,72.58,290.32,17.54,272.78,Debit Card,1211,521
94783,2/9/2021 18:25,197,543,107,2,35.74,71.48,27.32,44.16,Debit Card,1639,526
95669,5/16/2021 17:47,141,540,106,2,61.04,122.08,11,111.08,Cash,1971,566
30143,11/30/2020 20:39,164,572,104,5,136.78,683.9,0.63,683.27,Credit Card,1177,577
24441,1/17/2021 3:41,179,563,104,3,181.32,543.96,11.67,532.29,Credit Card,1542,564
53038,1/18/2021 4:26,152,590,105,5,108.08,540.4,1.34,539.06,Mobile Payment,1606,585
51098,12/26/2020 18:50,142,557,103,2,14.89,29.78,29.47,0.31,Cash,1808,596
66472,4/26/2021 8:21,133,597,102,4,137.82,551.28,3.22,548.06,Credit Card,1004,568
49990,1/16/2021 16:04,140,587,101,2,164.69,329.38,6.9,322.48,Debit Card,1369,542
10018,2/1/2021 3:16,103,523,106,4,18.44,73.76,13.84,59.92,Credit Card,1680,556
99453,1/14/2021 22:48,125,592,103,4,197.31,789.24,13.42,775.82,Mobile Payment,1909,537
90917,10/29/2021 6:43,173,578,105,4,165.34,661.36,7.77,653.59,Debit Card,1313,560
15115,12/22/2020 15:39,160,561,101,4,123.73,494.92,16.18,478.74,Mobile Payment,1308,519
35000,5/15/2021 2:22,190,564,106,4,137.74,550.96,26.76,524.2,Credit Card,1557,540
68117,9/28/2021 3:56,168,523,106,2,129.78,259.56,18.01,241.55,Mobile Payment,1110,578
19702,4/23/2021 9:51,126,534,104,5,84.49,422.45,4.97,417.48,Debit Card,1081,545
54908,4/2/2021 0:09,161,518,105,3,45.72,137.16,20.57,116.59,Credit Card,1173,500
67759,10/7/2021 3:42,178,548,102,3,69.78,209.34,20.39,188.95,Cash,1670,544
12814,4/5/2021 4:48,177,516,106,5,75.45,377.25,21.66,355.59,Cash,1884,581
92891,1/6/2021 21:34,158,500,104,1,81.26,81.26,17.95,63.31,Cash,1684,556
53035,5/23/2021 9:55,191,529,104,1,57.76,57.76,10.95,46.81,Credit Card,1494,589
77636,1/15/2021 21:32,196,583,107,5,132.2,661,20.44,640.56,Debit Card,1346,556
73765,7/19/2021 11:12,189,598,105,1,118.68,118.68,24.83,93.85,Debit Card,1283,542
64484,1/27/2021 22:05,163,503,102,2,40.22,80.44,8.17,72.27,Mobile Payment,1362,572
59196,7/26/2021 12:52,109,579,101,3,19.48,58.44,18.8,39.64,Credit Card,1471,579
55955,6/3/2021 15:34,170,565,101,2,139.49,278.98,1.54,277.44,Cash,1624,522
76155,5/4/2021 10:38,151,501,104,3,67.45,202.35,22.53,179.82,Credit Card,1229,511
29424,3/26/2021 4:00,122,532,102,2,173.87,347.74,14.51,333.23,Debit Card,1342,529
36825,2/2/2021 23:25,122,593,102,5,87.92,439.6,24.57,415.03,Cash,1744,554
72755,8/14/2021 16:31,126,509,106,3,158.97,476.91,14.32,462.59,Mobile Payment,1914,562
65099,11/6/2021 20:22,129,528,107,1,37.42,37.42,2,35.42,Debit Card,1935,542
